L_anypoint_x,L_anypoint_y,R_anypoint_x,R_anypoint_y,Confidence
248.000,730.000,31.881,745.739,0.814
2420.000,120.000,2204.505,150.596,0.814
1236.000,1132.000,1197.769,1147.631,0.814
948.000,1348.000,834.372,1363.995,0.814
312.000,1188.000,102.930,1205.475,0.814
2444.000,176.000,2221.455,206.218,0.814
1480.000,898.000,1465.510,913.377,0.814
2460.000,256.000,2235.196,286.386,0.814
440.000,690.000,264.359,705.434,0.814
1752.000,690.000,1730.914,704.944,0.814
2212.000,1422.000,2044.830,1447.185,0.814
2524.000,64.000,2292.123,94.569,0.814
1076.000,498.000,1052.351,513.156,0.813
592.000,682.000,431.534,783.446,0.813
1244.000,1164.000,1182.796,1178.743,0.813
288.000,618.000,79.777,635.163,0.813
336.000,586.000,137.426,602.817,0.813
1408.000,530.000,1382.927,546.967,0.813
184.000,1854.000,216.584,1885.951,0.813
724.000,866.000,604.428,880.974,0.813
1768.000,56.000,1720.956,80.599,0.813
2524.000,562.000,2347.996,583.368,0.813
352.000,690.000,152.424,704.856,0.813
868.000,1092.000,775.323,1108.136,0.813
1260.000,1196.000,1197.811,1209.829,0.813
1536.000,472.000,1513.177,488.874,0.813
1432.000,1196.000,1398.970,1210.500,0.813
472.000,1092.000,288.464,1109.173,0.813
1020.000,690.000,973.000,721.707,0.813
684.000,498.000,563.662,514.166,0.812
2508.000,442.000,2293.020,464.019,0.812
600.000,706.000,462.943,712.933,0.812
1132.000,754.000,1052.289,769.231,0.812
1384.000,402.000,1360.129,417.916,0.812
2524.000,1004.000,2321.100,1019.702,0.812
456.000,850.000,279.987,865.457,0.812
900.000,1372.000,778.434,1387.827,0.812
712.000,834.000,593.869,850.292,0.812
868.000,360.000,845.064,377.806,0.812
1108.000,1148.000,1036.404,1163.823,0.812
2524.000,232.000,2300.869,256.470,0.812
908.000,1044.000,793.658,1058.324,0.812
1052.000,1228.000,978.033,1243.803,0.812
804.000,674.000,685.472,705.714,0.812
688.000,818.000,565.705,832.935,0.812
2404.000,272.000,2187.862,294.407,0.812
1448.000,512.000,1425.124,527.714,0.812
2548.000,594.000,2362.986,616.481,0.812
2260.000,1542.000,2100.688,1591.021,0.812
964.000,1364.000,851.206,1379.799,0.812
344.000,722.000,144.261,737.280,0.812
852.000,610.000,748.612,626.674,0.812
1832.000,272.000,1790.826,297.374,0.811
1944.000,24.000,1895.588,52.941,0.811
900.000,480.000,877.013,497.340,0.811
2388.000,1068.000,2195.995,1083.780,0.811
732.000,562.000,618.866,579.137,0.811
280.000,1028.000,63.730,1043.219,0.811
648.000,1228.000,550.260,1242.906,0.811
1004.000,578.000,982.064,592.954,0.811
804.000,472.000,781.105,488.399,0.811
700.000,1268.000,602.197,1285.325,0.811
1728.000,1004.000,1698.095,1019.597,0.811
2316.000,906.000,2149.417,921.785,0.811
656.000,1164.000,519.667,1180.113,0.810
860.000,786.000,754.896,801.113,0.810
716.000,1236.000,621.208,1251.874,0.810
916.000,504.000,892.288,518.362,0.810
1648.000,988.000,1623.782,1002.028,0.810
608.000,1582.000,400.937,1600.596,0.810
696.000,1180.000,593.412,1187.845,0.810
1084.000,1068.000,996.539,1084.058,0.810
1260.000,458.000,1234.141,474.545,0.810
2348.000,1012.000,2162.466,1028.196,0.810
972.000,1340.000,850.368,1363.417,0.810
312.000,818.000,103.646,834.402,0.810
1044.000,1420.000,890.839,1435.654,0.810
280.000,850.000,64.521,867.142,0.810
908.000,906.000,804.431,922.490,0.810
2356.000,1068.000,2171.405,1084.344,0.810
1052.000,634.000,1029.314,650.982,0.810
528.000,802.000,373.156,816.079,0.810
2372.000,402.000,2171.860,425.018,0.809
892.000,770.000,788.440,787.241,0.809
1408.000,786.000,1389.925,803.038,0.809
664.000,578.000,543.012,595.319,0.809
1464.000,698.000,1446.363,712.158,0.809
360.000,554.000,167.563,571.853,0.809
1376.000,570.000,1354.592,587.022,0.809
2116.000,1028.000,1980.086,1042.144,0.809
1752.000,714.000,1730.770,728.832,0.809
2220.000,248.000,2043.246,273.078,0.809
296.000,1196.000,84.806,1212.052,0.809
2300.000,184.000,2109.524,210.133,0.809
320.000,626.000,118.441,642.662,0.809
1188.000,1148.000,1116.028,1162.363,0.809
600.000,1582.000,391.658,1600.941,0.809
592.000,874.000,445.930,887.991,0.809
1084.000,594.000,1062.030,608.702,0.808
1984.000,1228.000,1861.453,1242.256,0.808
1164.000,1132.000,1093.369,1148.215,0.808
2452.000,176.000,2228.260,206.690,0.808
1408.000,1076.000,1382.190,1091.869,0.808
836.000,536.000,812.566,550.618,0.808
488.000,810.000,322.263,826.879,0.808
1520.000,552.000,1477.285,568.764,0.808
248.000,762.000,30.921,778.756,0.808
732.000,1516.000,709.836,1531.820,0.808
852.000,890.000,746.833,905.335,0.808
720.000,442.000,697.146,457.995,0.808
1496.000,1300.000,1368.260,1314.642,0.808
1632.000,392.000,1600.035,412.673,0.808
732.000,826.000,614.404,841.032,0.808
1592.000,610.000,1573.391,625.542,0.808
272.000,536.000,57.813,551.542,0.808
1124.000,1470.000,947.111,1484.266,0.807
1760.000,272.000,1720.459,295.762,0.807
2572.000,522.000,2385.509,533.539,0.807
740.000,770.000,626.310,785.822,0.807
1400.000,578.000,1376.138,595.941,0.807
384.000,594.000,198.272,609.106,0.807
1276.000,1052.000,1252.823,1067.345,0.807
868.000,778.000,765.020,793.847,0.807
1656.000,898.000,1631.418,912.519,0.807
432.000,810.000,254.676,825.308,0.807
1140.000,1076.000,1059.272,1090.849,0.807
1236.000,1606.000,1148.997,1623.611,0.807
712.000,1212.000,618.081,1226.541,0.807
1156.000,1414.000,1093.302,1428.320,0.807
688.000,1052.000,560.266,1068.434,0.807
932.000,1292.000,828.122,1307.974,0.807
836.000,586.000,715.511,595.266,0.807
2532.000,80.000,2299.363,111.029,0.807
256.000,754.000,39.175,771.410,0.806
1244.000,898.000,1218.295,912.696,0.806
1100.000,1092.000,1057.358,1107.433,0.806
2444.000,1060.000,2244.758,1073.694,0.806
400.000,690.000,213.544,705.670,0.806
1116.000,1308.000,1008.592,1325.560,0.806
616.000,1308.000,511.642,1324.660,0.806
1416.000,794.000,1399.443,807.557,0.806
1408.000,1132.000,1326.295,1146.165,0.806
232.000,410.000,14.892,427.338,0.806
272.000,1012.000,57.090,1027.928,0.806
696.000,930.000,576.445,944.854,0.806
1092.000,1332.000,981.117,1346.558,0.806
2388.000,360.000,2181.114,384.511,0.806
248.000,722.000,32.236,735.756,0.806
1180.000,1372.000,1076.490,1381.497,0.806
900.000,938.000,796.611,952.599,0.806
256.000,874.000,39.727,888.519,0.805
1084.000,1308.000,980.924,1325.542,0.805
416.000,834.000,230.781,851.098,0.805
616.000,520.000,481.227,537.522,0.805
860.000,730.000,756.097,745.277,0.805
892.000,464.000,869.987,482.856,0.805
2212.000,136.000,2036.047,160.896,0.805
2276.000,168.000,2084.594,191.983,0.805
2292.000,1124.000,2115.787,1139.262,0.805
288.000,1020.000,73.453,1034.526,0.805
1416.000,906.000,1399.874,920.737,0.805
884.000,770.000,779.109,787.055,0.804
844.000,1188.000,748.628,1203.769,0.804
1552.000,626.000,1528.531,644.201,0.804
400.000,762.000,217.341,778.732,0.804
1252.000,602.000,1229.231,619.083,0.804
2244.000,192.000,2068.261,207.863,0.804
640.000,818.000,505.432,832.101,0.804
1212.000,1140.000,1169.694,1154.902,0.804
2316.000,1188.000,2131.717,1195.113,0.804
704.000,762.000,586.432,777.776,0.804
916.000,674.000,819.785,690.997,0.804
1616.000,32.000,1567.347,55.904,0.804
1124.000,586.000,1107.407,602.573,0.804
2252.000,1132.000,2101.206,1148.758,0.804
2220.000,1484.000,2050.307,1507.926,0.804
1084.000,1340.000,972.076,1357.138,0.804
624.000,722.000,496.798,729.319,0.804
2492.000,224.000,2267.311,247.993,0.804
1148.000,1332.000,1041.259,1345.316,0.804
384.000,842.000,191.067,857.310,0.804
368.000,634.000,176.170,650.422,0.804
1440.000,762.000,1422.617,778.201,0.804
924.000,1172.000,835.604,1189.153,0.804
1560.000,1260.000,1482.106,1278.322,0.803
1156.000,1260.000,1065.216,1274.879,0.803
1132.000,1324.000,1026.595,1338.951,0.803
1456.000,738.000,1438.658,754.364,0.803
1376.000,554.000,1358.877,569.848,0.803
716.000,762.000,598.138,777.479,0.803
264.000,552.000,49.834,568.809,0.803
1084.000,1388.000,948.290,1403.686,0.803
1360.000,1052.000,1343.593,1067.762,0.803
764.000,1172.000,674.077,1186.455,0.803
512.000,834.000,354.074,848.525,0.803
1148.000,1252.000,1057.157,1266.397,0.803
860.000,1372.000,722.830,1389.273,0.803
1632.000,514.000,1608.771,530.045,0.803
1132.000,1470.000,955.027,1485.705,0.803
1632.000,1140.000,1606.597,1131.587,0.803
884.000,1132.000,786.967,1149.795,0.803
828.000,570.000,706.324,579.786,0.802
2436.000,360.000,2220.407,383.706,0.802
2372.000,384.000,2171.554,409.479,0.802
1244.000,738.000,1225.800,753.429,0.802
892.000,1108.000,795.724,1123.195,0.802
1376.000,578.000,1354.012,595.435,0.802
1392.000,754.000,1375.339,771.057,0.802
2388.000,890.000,2204.616,907.177,0.802
1496.000,882.000,1477.989,896.562,0.802
796.000,1486.000,634.565,1502.566,0.802
1456.000,778.000,1438.663,792.068,0.802
1180.000,1798.000,1074.592,1894.563,0.802
328.000,528.000,128.482,543.644,0.802
1140.000,1332.000,1034.104,1345.168,0.802
1212.000,618.000,1194.510,632.909,0.802
756.000,1422.000,594.294,1437.563,0.801
796.000,570.000,683.342,585.573,0.801
2524.000,256.000,2301.356,279.495,0.801
1480.000,1284.000,1351.059,1299.305,0.801
2548.000,954.000,2525.934,945.832,0.801
2380.000,360.000,2173.468,384.782,0.801
740.000,458.000,716.932,473.863,0.801
272.000,208.000,65.173,232.678,0.801
1352.000,1028.000,1330.525,1042.266,0.801
272.000,594.000,55.670,608.245,0.801
544.000,594.000,393.376,617.148,0.801
1400.000,1028.000,1382.780,1042.372,0.801
1044.000,1108.000,1005.472,1122.340,0.801
552.000,1300.000,431.831,1323.231,0.801
1728.000,714.000,1697.538,728.915,0.801
1344.000,1076.000,1320.662,1089.141,0.801
2236.000,208.000,2058.128,226.291,0.801
1100.000,1044.000,1017.595,1059.520,0.801
1236.000,906.000,1210.681,920.971,0.801
804.000,1100.000,684.274,1114.024,0.801
724.000,1196.000,629.299,1211.358,0.801
1164.000,1420.000,1102.201,1435.445,0.801
1344.000,1060.000,1321.550,1075.357,0.800
416.000,842.000,232.630,857.848,0.800
440.000,1468.000,279.677,1485.401,0.800
368.000,272.000,217.409,321.294,0.800
1720.000,1076.000,1689.114,1090.759,0.800
1536.000,890.000,1512.578,905.150,0.800
1052.000,368.000,1026.443,383.069,0.800
1028.000,1356.000,892.401,1373.483,0.800
640.000,1132.000,504.925,1148.411,0.800
1904.000,32.000,1855.722,58.173,0.800
2268.000,352.000,2082.684,369.291,0.800
980.000,1084.000,890.176,1100.706,0.800
1260.000,1124.000,1221.215,1138.229,0.800
1212.000,610.000,1193.287,627.007,0.799
884.000,1188.000,788.719,1202.207,0.799
2428.000,1478.000,2229.208,1495.109,0.799
2500.000,232.000,2277.773,255.316,0.799
2044.000,1332.000,1914.975,1341.243,0.799
2516.000,248.000,2292.320,271.123,0.799
528.000,1526.000,320.992,1540.274,0.799
1148.000,1188.000,1073.615,1202.507,0.799
368.000,232.000,213.815,282.179,0.799
1520.000,634.000,1498.750,649.678,0.798
2228.000,1244.000,2060.795,1250.176,0.798
280.000,1092.000,64.757,1106.734,0.798
552.000,858.000,400.496,873.628,0.798
296.000,802.000,86.765,819.095,0.798
844.000,1180.000,747.493,1195.888,0.798
608.000,504.000,471.212,520.865,0.798
1680.000,834.000,1646.890,850.136,0.798
2404.000,104.000,2189.182,136.730,0.798
1504.000,722.000,1486.248,737.585,0.798
1004.000,1156.000,932.813,1170.850,0.798
1236.000,722.000,1217.415,738.690,0.798
1488.000,1308.000,1360.466,1323.012,0.798
2308.000,304.000,2117.309,327.363,0.798
1504.000,488.000,1481.326,505.297,0.798
1592.000,506.000,1567.663,522.124,0.798
876.000,690.000,770.197,704.082,0.798
1840.000,682.000,1792.746,698.624,0.798
352.000,674.000,152.537,689.832,0.798
1360.000,738.000,1342.148,753.891,0.798
400.000,722.000,216.079,738.256,0.797
1784.000,48.000,1743.337,72.783,0.797
2380.000,426.000,2179.618,447.984,0.797
1260.000,834.000,1234.530,849.446,0.797
1196.000,634.000,1177.550,650.689,0.797
1172.000,1036.000,1093.096,1052.971,0.797
1212.000,594.000,1193.955,609.914,0.797
1472.000,1116.000,1454.903,1129.486,0.797
2428.000,120.000,2212.747,150.412,0.797
1204.000,1140.000,1163.205,1154.519,0.797
1344.000,938.000,1325.672,951.082,0.797
440.000,706.000,264.850,721.895,0.797
1360.000,570.000,1338.625,587.189,0.797
544.000,778.000,391.182,793.061,0.797
876.000,618.000,773.675,634.691,0.797
2356.000,442.000,2162.744,457.166,0.796
924.000,866.000,610.710,921.653,0.796
2212.000,1500.000,2042.919,1522.004,0.796
280.000,530.000,69.786,545.794,0.796
1656.000,938.000,1630.098,953.164,0.796
2388.000,368.000,2180.473,393.677,0.796
2284.000,360.000,2100.033,375.712,0.796
416.000,674.000,239.661,690.408,0.796
1576.000,922.000,1553.045,938.860,0.796
1552.000,160.000,1505.861,210.181,0.796
1236.000,1470.000,1059.372,1485.714,0.796
732.000,554.000,618.886,571.974,0.796
304.000,794.000,97.831,810.568,0.795
1400.000,1076.000,1377.037,1091.793,0.795
712.000,1268.000,624.114,1284.263,0.795
416.000,874.000,232.212,888.975,0.795
1252.000,1100.000,1211.751,1116.278,0.795
320.000,1028.000,113.395,1043.021,0.795
1488.000,1212.000,1424.508,1226.645,0.795
2252.000,1084.000,2075.854,1099.794,0.795
1252.000,1036.000,1223.208,1050.476,0.795
2380.000,136.000,2170.058,167.191,0.795
2516.000,988.000,2315.240,1005.849,0.794
2372.000,410.000,2171.994,434.280,0.794
1156.000,1388.000,1028.069,1403.953,0.794
1400.000,562.000,1376.339,579.442,0.794
2212.000,128.000,2035.725,152.033,0.794
1768.000,850.000,1733.830,865.955,0.794
400.000,810.000,213.707,826.840,0.794
1004.000,1124.000,938.220,1139.733,0.794
724.000,650.000,603.983,666.810,0.794
1480.000,1220.000,1415.121,1234.761,0.794
684.000,988.000,562.474,1002.748,0.794
860.000,996.000,755.234,1012.307,0.794
1260.000,1012.000,1230.638,1027.214,0.794
2404.000,988.000,2219.229,995.051,0.794
488.000,754.000,321.752,769.897,0.794
804.000,1108.000,692.758,1123.947,0.793
740.000,1510.000,718.520,1527.056,0.793
1236.000,996.000,1205.908,1011.087,0.793
924.000,1132.000,836.269,1147.892,0.793
2396.000,1654.000,2282.136,1741.429,0.793
480.000,802.000,315.023,818.546,0.793
1116.000,1220.000,1030.220,1236.718,0.793
1260.000,472.000,1234.957,488.692,0.793
2340.000,1212.000,2156.771,1218.485,0.793
812.000,1244.000,709.337,1265.761,0.793
852.000,1188.000,757.762,1203.157,0.793
1480.000,1052.000,1461.744,1065.537,0.793
1728.000,1036.000,1697.336,1049.500,0.793
1440.000,794.000,1422.169,810.104,0.793
740.000,754.000,626.988,769.333,0.793
272.000,410.000,61.421,424.746,0.793
2260.000,1036.000,2091.521,1050.678,0.792
1052.000,1100.000,1017.956,1114.715,0.792
1696.000,618.000,1673.699,633.454,0.792
1960.000,24.000,1912.513,54.612,0.792
1180.000,1886.000,820.236,1907.932,0.792
1384.000,1084.000,1359.267,1099.347,0.792
748.000,754.000,636.211,769.093,0.792
304.000,464.000,98.573,481.548,0.792
1488.000,738.000,1469.487,751.783,0.792
796.000,938.000,700.432,948.448,0.792
296.000,746.000,87.846,762.709,0.792
2228.000,80.000,2043.851,112.915,0.792
1504.000,730.000,1487.307,745.642,0.792
1260.000,522.000,1236.752,538.062,0.792
1432.000,1124.000,1414.085,1138.226,0.792
1384.000,418.000,1358.382,434.733,0.792
584.000,714.000,441.538,722.811,0.792
1448.000,1004.000,1429.927,1017.496,0.792
1252.000,674.000,1233.847,690.873,0.792
1164.000,1478.000,987.720,1494.498,0.792
1012.000,1148.000,941.077,1164.626,0.792
280.000,552.000,71.361,569.177,0.792
392.000,898.000,208.597,915.867,0.792
560.000,826.000,409.695,842.296,0.791
1260.000,578.000,1238.551,592.291,0.791
1672.000,746.000,1649.489,761.747,0.791
692.000,1276.000,594.346,1293.330,0.791
1536.000,1060.000,1515.306,1075.010,0.791
1068.000,1406.000,925.331,1421.384,0.791
716.000,1020.000,595.590,1035.301,0.791
576.000,930.000,431.993,943.896,0.791
1912.000,40.000,1863.757,67.420,0.791
416.000,882.000,232.399,898.132,0.791
640.000,578.000,502.567,595.585,0.791
624.000,1396.000,417.793,1414.807,0.791
368.000,602.000,174.606,616.968,0.791
1268.000,1020.000,1241.363,1034.738,0.790
1076.000,488.000,1052.320,503.272,0.790
1496.000,1212.000,1432.389,1227.446,0.790
1616.000,24.000,1568.353,47.054,0.790
312.000,546.000,106.953,560.737,0.790
256.000,658.000,41.609,675.255,0.790
1584.000,706.000,1560.286,719.827,0.790
780.000,1332.000,669.281,1347.731,0.790
360.000,1036.000,157.627,1100.325,0.790
2364.000,1068.000,2178.311,1083.559,0.790
664.000,650.000,537.743,665.323,0.789
2548.000,272.000,2325.578,295.538,0.789
1244.000,1124.000,1205.459,1138.619,0.789
844.000,618.000,740.742,634.458,0.789
328.000,514.000,127.857,529.614,0.789
272.000,400.000,61.565,415.608,0.789
256.000,930.000,39.340,944.194,0.789
632.000,1004.000,498.175,1021.052,0.789
664.000,810.000,538.906,825.078,0.789
1220.000,1260.000,1131.604,1274.357,0.789
812.000,1252.000,707.804,1274.123,0.789
568.000,858.000,426.531,872.413,0.789
780.000,1020.000,667.765,1034.688,0.789
632.000,858.000,498.049,869.075,0.789
2340.000,1188.000,2153.972,1194.169,0.789
2100.000,1076.000,1972.491,1110.228,0.789
708.000,1196.000,611.062,1211.800,0.788
740.000,1348.000,619.873,1365.060,0.788
844.000,464.000,819.915,479.294,0.788
2508.000,586.000,2330.006,608.399,0.788
1252.000,850.000,1220.762,866.257,0.788
740.000,466.000,717.175,482.625,0.788
1164.000,1060.000,1082.277,1074.873,0.788
1416.000,834.000,1401.139,850.395,0.788
1584.000,24.000,1535.914,48.254,0.788
392.000,834.000,198.166,848.640,0.788
672.000,1172.000,543.723,1189.481,0.788
1400.000,802.000,1381.844,817.024,0.788
876.000,706.000,773.874,720.888,0.788
2516.000,1838.000,2347.586,1878.787,0.788
892.000,1092.000,797.948,1105.613,0.787
2012.000,1212.000,1890.332,1228.098,0.787
616.000,1598.000,413.876,1614.825,0.787
344.000,634.000,149.237,649.315,0.787
376.000,546.000,192.705,563.359,0.787
1632.000,1374.000,1503.383,1383.949,0.787
1092.000,1052.000,1010.815,1068.498,0.787
1912.000,32.000,1863.678,58.889,0.787
504.000,842.000,344.698,858.366,0.787
656.000,586.000,534.171,604.049,0.787
720.000,698.000,602.033,713.713,0.787
1776.000,850.000,1742.534,867.106,0.787
932.000,1124.000,842.881,1139.603,0.786
600.000,1590.000,391.297,1608.332,0.786
852.000,642.000,749.769,659.695,0.786
408.000,818.000,221.893,834.404,0.786
360.000,786.000,167.234,802.251,0.786
1528.000,538.000,1486.630,554.413,0.786
828.000,1116.000,714.454,1132.836,0.786
2204.000,56.000,2016.829,80.596,0.786
1568.000,618.000,1546.872,633.207,0.786
916.000,1132.000,826.977,1147.303,0.786
2468.000,1060.000,2267.524,1074.434,0.786
304.000,514.000,102.567,527.345,0.786
296.000,674.000,87.154,689.312,0.786
1496.000,1268.000,1368.782,1281.516,0.786
1148.000,1060.000,1068.769,1075.362,0.786
1496.000,770.000,1473.704,784.332,0.785
1448.000,1268.000,1322.580,1282.999,0.785
2292.000,192.000,2100.608,218.523,0.785
1456.000,866.000,1439.201,879.916,0.785
264.000,938.000,47.460,952.991,0.785
1252.000,1092.000,1211.916,1105.823,0.785
844.000,1252.000,739.125,1270.366,0.785
852.000,1196.000,758.326,1210.855,0.785
1512.000,642.000,1490.119,658.340,0.785
1400.000,996.000,1383.352,1009.695,0.785
1100.000,634.000,1075.553,650.390,0.785
576.000,1236.000,455.686,1250.665,0.785
2428.000,368.000,2212.084,392.727,0.785
1044.000,1332.000,930.059,1348.763,0.785
1044.000,368.000,1019.891,385.350,0.785
756.000,1524.000,732.172,1539.834,0.785
1108.000,544.000,1086.180,561.863,0.784
1268.000,770.000,1249.716,784.885,0.784
384.000,1196.000,192.722,1211.509,0.784
2380.000,160.000,2172.056,185.382,0.784
1140.000,1204.000,1065.858,1219.183,0.784
608.000,930.000,473.348,946.906,0.784
1424.000,1012.000,1407.228,1025.146,0.784
2028.000,1132.000,1900.233,1163.459,0.784
2292.000,104.000,2099.151,128.287,0.784
1552.000,938.000,1529.492,951.694,0.784
328.000,650.000,128.551,666.226,0.784
684.000,1212.000,585.810,1225.725,0.784
1244.000,586.000,1221.504,603.659,0.784
900.000,834.000,797.952,847.920,0.784
2372.000,1060.000,2186.765,1074.798,0.784
1704.000,352.000,1671.984,370.010,0.784
2284.000,1076.000,2109.747,1090.196,0.784
2372.000,168.000,2164.627,194.768,0.784
772.000,1332.000,661.520,1346.244,0.784
264.000,1108.000,46.203,1124.682,0.784
1672.000,834.000,1639.298,849.496,0.784
1352.000,1020.000,1329.963,1033.653,0.783
1720.000,1084.000,1689.286,1098.413,0.783
1544.000,890.000,1521.364,905.426,0.783
900.000,1284.000,794.593,1300.431,0.783
1712.000,536.000,1719.956,478.801,0.783
248.000,442.000,32.809,459.529,0.783
448.000,1044.000,272.204,1058.381,0.783
